EpicenterLon,EpicenterLat
43.0778,38.7198
43.5828,38.8508
43.523,38.822
40.6508,38.5508
36.273,37.1945
38.056,37.2405
31.8173,38.4595
38.4688,38.1338
28.227,37.0171
31.371,35.9801
43.1868,38.67
35.1893,36.7391
29.263,39.2616
29.984,39.024
30.002,39.0295
36.3881,37.4091
35.9385,40.534
43.545,38.848
36.037,36.7523
34.4468,41.0696
36.2125,37.3083
43.5993,38.9518
28.6218,41.2871
32.5493,34.813
43.0938,38.629
43.051,38.6546
43.0505,38.6391
43.0803,38.5473
25.0958,40.0631
25.8258,40.283
40.874,39.391
27.946,38.276
26.1363,39.8125
43.5398,38.903
27.8345,38.7975
27.8716,38.8308
36.247,37.264
27.9588,39.4531
31.8615,35.7496
38.3555,37.8531
26.1445,39.7946
26.108,39.7765
43.1641,38.6078
43.137,38.655
35.648,40.0675
38.3315,37.8762
26.7167,38.3867
31.3422,35.987
37.1512,37.2955
31.112,36.9575
43.5092,38.8647
36.4208,37.4375
39.63,38.4663
28.8185,34.8693
25.4303,39.8242
34.6262,40.4293
31.2685,36.3243
43.6133,38.941
43.4867,38.875
38.3298,39.4457
31.2895,36.6602
40.4925,38.9862
27.908,40.8058
27.9338,40.822
31.8762,40.7743
29.4013,36.3733
38.2113,39.6485
27.6885,39.2263
36.0598,37.9157
43.2033,38.7193
25.6247,39.6632
28.3703,39.1032
26.9138,38.8353
43.1565,38.737
42.9282,38.4582
30.284,40.7427
36.2093,37.949
25.8537,40.2892
36.738,38.5112
28.9588,39.6827
36.2163,37.3872
39.6625,38.6
36.1842,37.1788
27.1743,40.3728
37.3833,40.374
35.1575,40.5265
27.8023,36.9487
35.167,38.0957
27.9605,38.289
43.2493,38.6875
27.5408,36.9088
43.2475,38.7475
26.9283,38.8918
43.0402,40.4762
26.5047,38.7
43.1927,38.7027
36.1457,37.492
34.3323,36.3508
38.8075,39.8795
39.0468,39.8238
29.0597,39.1417
34.0955,41.091
34.0958,41.085
43.568,38.8597
26.4617,38.3188
27.8717,39.6402
27.3967,36.7517
43.1428,38.6062
28.5587,39.7118
44.0065,39.0617
28.995,38.0488
26.4767,38.7362
28.962,37.8655
28.9667,37.8625
43.2743,38.7507
33.1698,37.0422
28.2498,36.95
42.9488,39.988
41.458,39.0382
28.701,40.0867
29.1065,39.153
27.9565,38.2923
27.3475,37.8583
34.9588,36.8013
39.5703,38.6003
44.8193,37.0747
43.6545,38.6472
31.4185,40.8088
42.346,39.2498
43.5665,38.8497
25.9783,38.7877
27.4143,40.7595
31.5007,40.7898
29.0768,39.1345
27.3943,38.5583
28.9145,37.884
29.1745,39.095
26.6985,38.8452
42.5838,40.0837
41.4572,39.0323
43.4187,38.6735
41.6773,39.6987
38.8055,40.0117
38.8042,40.01
38.4937,38.1767
41.3833,39.0798
41.4315,39.0173
35.6723,36.8878
45.751,42.0392
28.8137,39.5283
41.405,39.064
37.086,37.3143
41.4348,39.0297
43.5278,38.7698
43.5277,38.8957
37.5522,39.9543
31.9368,41
27.7095,40.8383
36.5688,37.3738
32.1782,35.5815
26.8723,37.4265
37.0955,37.3267
26.8195,38.3698
30.6143,38.4537
26.911,37.3907
43.5608,38.8457
30.6215,38.439
28.7337,39.069
40.9673,42.3917
30.3598,36.7225
41.6077,40.2833
27.8525,39.4312
27.5885,38.3392
26.7297,38.8232
28.274,39.4192
28.2733,39.4083
28.2693,39.4137
28.2727,39.4153
25.665,39.7212
37.0102,39.371
38.8965,38.3788
36.3595,37.581
29.139,40.4257
29.1135,40.4245
27.395,40.323
25.3575,40.2387
38.9068,38.3807
38.1145,37.4463
27.1647,37.9522
26.5597,38.2495
27.7445,38.8777
29.1658,37.9012
43.0177,38.9358
38.7288,37.517
38.7745,38.8168
33.6948,40.7533
27.7132,38.8838
27.731,38.868
29.13,40.3973
37.1602,36.9785
27.4075,40.7672
36.3925,38.4763
29.7383,39.8228
29.892,38.9638
27.4185,38.2258
38.566,37.3275
42.7973,39.7987
43.2023,38.656
26.7555,39.289
29.4442,39.1997
29.4238,39.188
29.7375,39.8228
35.6113,36.352
32.3845,41.7215
36.9543,40.5303
36.0725,37.5602
43.2213,36.6497
25.8068,40.348
36.9085,37.0828
25.7712,40.3037
25.8957,40.2988
25.8807,40.3007
25.7967,40.3057
25.9552,40.2758
25.8828,40.2953
25.8425,40.2578
25.9288,40.2718
25.8168,40.2687
25.7933,40.297
25.9455,40.2992
25.943,40.274
25.8582,40.3055
25.7902,40.3028
25.7903,40.2898
26.619,38.7538
34.3733,40.9952
29.0197,39.3645
35.6265,36.9487
27.4593,38.8988
35.8673,36.0573
43.805,38.993
32.3823,41.7223
30.5117,39.8322
37.9357,40.2917
26.0428,38.9868
32.3902,41.719
29.0215,39.3402
32.3868,41.7
35.876,37.7812
26.2835,37.8763
29.0123,39.3432
29.0207,39.3332
43.5037,38.8963
33.5258,41.1153
29.8108,38.9857
27.9588,37.0632
43.1933,38.733
31.2278,36.1025
41.9477,40.5143
27.5592,35.9697
35.856,41.2832
41.9235,40.5222
26.6798,38.1508
35.7093,37.5632
29.1567,37.843
25.946,40.3738
39.641,38.5502
29.5095,39.0297
29.0923,39.1262
29.7695,39.0622
29.7548,39.061
40.2557,39.106
27.6782,39.5038
37.596,37.8472
38.9495,38.3785
26.8817,37.5263
43.4222,38.6823
27.67,37.4282
27.5278,36.0027
27.6934,36.0499
30.6247,40.693
36.9848,40.4762
31.2353,36.7512
43.4973,38.8802
37.1212,37.3228
33.4685,36.48
27.8868,39.3413
27.8795,39.2893
27.8872,39.312
27.961,36.9578
29.0653,39.1168
27.9745,36.9325
43.8153,38.535
43.8298,38.5308
27.9377,36.677
27.882,39.6348
43.2073,38.6023
24.9828,34.1017
37.0793,38.1072
43.5823,38.8797
26.7982,38.7963
30.5178,39.8235
43.6905,38.6247
43.8495,38.5568
27.1275,38.9343
43.7945,38.5555
43.8598,38.5302
43.5465,38.9008
39.6907,39.893
26.784,38.8048
29.022,39.1392
42.062,39.143
27.2395,38.7565
26.7812,38.6303
27.4238,40.1548
43.8398,38.551
37.346,38.6443
25.5788,39.6685
36.6433,40.556
42.0558,40.5738
27.5715,40.187
36.7643,37.4033
37.394,38.6075
42.4867,37.2028
37.3748,38.6155
27.6192,38.9807
37.3773,38.6257
29.0682,39.1165
29.0623,39.1217
39.8397,38.6583
38.9457,38.3532
27.9268,39.0238
26.3015,38.9542
27.8757,39.4468
38.8793,39.7185
27.1915,38.3078
29.0983,39.1362
27.6568,40.7923
26.6565,38.6548
28.6273,37.2137
38.7237,40.05
41.1662,39.025
27.1825,38.3085
27.1912,38.3188
27.186,38.3187
37.1143,37.3155
37.1312,37.2923
27.714,38.883
27.6843,38.9007
29.112,39.0882
38.6523,37.3928
43.4855,38.729
28.4213,37.0428
38.5585,37.3315
31.4085,38.5317
28.388,37.0392
27.737,38.8485
29.1218,39.1363
37.0985,37.2858
28.4638,37.05
28.3862,37.0308
28.4328,37.0398
41.2013,39.679
28.3715,37.0218
28.41,37.0053
41.0785,39.3108
29.4498,39.0932
37.1013,37.2933
28.4078,37.0512
28.4208,36.9827
41.1902,39.0133
30.5023,36.9835
41.1835,39.0063
35.8927,40.8087
35.4143,40.6525
27.8862,38.9198
38.8228,38.2998
30.5097,39.8188
34.736,37.0448
28.8128,39.5215
38.6275,37.475
29.3357,37.9027
37.1337,37.3358
37.1083,37.2913
37.13,37.3033
37.117,37.3203
37.1213,37.3248
37.1202,37.2917
25.965,39.091
35.6937,37.5563
35.6937,37.5563
37.1062,37.3055
43.5103,38.9265
27.6113,39.308
29.4457,39.0715
25.6933,39.681
27.2592,37.8937
27.267,37.9002
27.2402,37.8828
43.037,38.7042
43.053,38.6888
31.607,37.7638
36.8008,40.6385
35.7397,40.5472
37.114,37.298
37.1017,37.306
36.8005,40.6288
38.2368,40.0435
27.7677,36.9433
38.9325,40.0615
38.8843,40.0873
29.056,39.1433
42.5898,41.1057
42.5947,41.0933
42.5803,41.0688
35.0102,40.4635
26.0515,40.0375
25.9223,40.0497
27.2718,38.3953
42.594,41.0548
42.585,41.0445
37.121,37.288
37.1012,37.3055
34.7632,40.556
42.7935,38.4238
37.109,37.3153
37.0928,37.3108
37.1147,37.323
28.1948,36.1927
37.1132,37.317
37.1132,37.317
27.4592,38.8445
33.0795,40.5537
43.9768,38.4572
37.1225,37.3173
29.8653,38.721
29.7312,39.543
43.1542,38.6288
36.2097,37.3075
42.8475,38.3305
33.9403,39.671
27.1732,38.827
30.6157,37.8355
28.4445,37.1348
28.1345,40.491
37.121,37.3193
35.8213,37.0025
26.0055,38.8478
25.497,39.774
30.9088,40.824
29.0765,39.1252
27.5457,35.7675
43.1782,38.6233
43.1433,38.6682
41.247,39.6818
43.3448,38.4553
43.335,38.455
35.7847,40.57
36.066,40.9195
33.859,39.59
25.6023,39.6498
28.8598,35.4533
28.573,37.162
29.6005,42.1563
29.2677,37.8295
29.172,40.4748
29.067,39.0962
43.342,36.5657
29.0583,39.1203
43.3813,36.4662
43.3892,38.674
36.1693,40.8147
43.5548,38.7548
36.459,40.2955
26.6008,38.6485
42.3342,40.4073
29.2815,39.963
27.0915,37.4823
26.6788,38.2422
29.3192,37.9107
40.3415,38.797
27.1578,37.8812
26.5098,38.2807
25.6118,38.7648
36.9522,37.1065
43.22,38.5935
25.6595,39.7292
36.1442,36.1412
25.5945,39.731
38.5783,37.2988
29.0118,40.3917
25.4825,39.6327
25.9237,38.7227
25.6013,39.6653
40.2747,38.7977
42.0308,40.2013
25.608,39.6667
43.6605,38.8235
25.6167,39.6727
25.5945,39.7092
35.9887,36.2293
33.059,40.553
43.2155,38.6078
27.1478,37.9757
25.6263,39.6717
43.1903,38.6398
27.2768,37.8705
40.0798,38.7265
26.7827,38.3402
25.6355,39.6375
25.6795,39.6382
25.437,39.697
25.5265,39.669
26.806,38.3323
26.7917,38.3353
25.6533,39.717
27.045,38.1285
25.6377,39.652
25.5837,39.6758
43.6863,38.9208
25.6447,39.661
25.4505,39.653
26.0447,38.8458
25.6358,39.6813
25.6733,39.6447
25.6597,39.6432
25.9448,40.3985
25.6403,39.669
25.6962,39.7673
25.6337,39.681
25.5157,39.7027
27.9612,36.6613
25.5208,39.679
27.3218,38.1085
25.5218,39.6267
25.6072,39.6453
25.5258,39.6807
25.5667,39.6455
25.5828,39.6408
25.5697,39.6762
25.4465,39.6442
25.3975,39.669
25.5375,39.695
28.6778,39.9567
25.466,39.6742
25.6037,39.7122
25.658,39.7075
25.2487,39.6745
25.4433,39.6495
25.683,39.6882
25.643,39.6427
25.6157,39.7717
25.5983,39.6657
25.5182,39.626
25.5743,39.6912
25.6488,39.7002
25.5268,39.7067
25.625,39.6798
25.6313,39.7297
25.5993,39.732
25.66,39.6562
25.7607,39.7678
25.6113,39.7555
25.651,39.6887
25.582,39.6867
25.5892,39.638
25.6602,39.6577
25.5847,39.6783
25.395,39.6862
25.6143,39.8505
25.5035,39.6603
25.5912,39.6553
37.9788,37.936
27.5205,38.7153
26.599,38.6525
29.7218,37.1128
43.5418,38.7728
37.0987,40.5835
43.1992,38.7387
35.6075,37.4823
37.7333,37.8175
35.7002,37.4918
35.6982,37.5013
28.0767,36.6688
27.7715,39.7063
27.0648,38.9188
39.1318,39.4247
40.9915,42.1692
35.5508,37.5225
37.0177,37.8497
28.2385,39.4227
27.3972,36.8273
31.0297,40.8065
41.4933,39.2047
39.9735,38.7193
36.6855,37.8243
36.237,37.328
38.9362,40.014
27.3383,37.8328
30.0633,36.6292
43.667,38.8222
35.6603,37.5332
37.4008,37.7828
38.3485,37.4735
38.6938,39.9565
28.8235,39.5678
28.8158,39.5828
42.7042,37.5527
27.9523,36.6177
29.357,40.4035
27.9312,36.6228
27.922,36.5958
29.7002,36.2302
27.9445,36.6172
29.0518,40.4628
35.6962,40.661
37.6298,37.7967
34.8395,40.5568
39.8473,39.5147
34.316,37.0035
37.133,37.3262
30.5318,39.7765
37.1338,37.3302
37.1902,37.3368
37.1202,37.3052
37.12,37.3055
37.1143,37.3127
27.9293,36.6345
28.7233,40.412
29.1787,39.1385
35.6765,37.5105
43.335,38.4443
35.6742,37.5007
43.282,38.4558
28.7265,40.419
28.7343,40.4248
28.7283,40.4197
28.0478,38.7045
37.1345,37.364
28.6415,41.0065
37.1427,37.2705
37.1388,37.2812
35.6502,37.526
34.8503,39.7045
29.0225,40.572
35.1098,40.5128
25.2328,40.1865
33.7987,39.3502
29.0898,39.1252
29.0197,40.374
41.9633,40.132
35.6867,37.4627
41.1787,39.1543
35.693,37.5162
26.6453,38.6413
29.9634,34.8569
43.749,38.5477
28.1775,36.9705
42.9545,38.7085
37.1366,37.3151
37.1425,37.3305
37.1267,37.31
37.1172,37.3413
37.1353,37.376
37.1457,37.3087
37.1398,37.2838
37.1168,37.3145
35.6575,37.5
35.7915,37.5258
29.1315,39.1082
35.6707,37.4883
35.6998,37.4823
35.6632,37.5058
35.6735,37.504
30.6487,37.8325
29.442,36.234
26.7965,38.2557
37.1293,37.2895
26.5878,38.2607
40.109,38.6722
29.028,39.1445
39.7363,41.0992
28.3805,37.2352
37.7823,40.3753
29.0735,39.1127
28.033,38.7117
35.5748,37.4842
40.8233,39.3297
39.0897,38.4177
43.541,38.8095
30.9282,36.4447
38.52,39.3225
43.6502,39.0093
28.6335,40.4223
28.5383,37.058
28.0463,38.7242
28.053,38.7327
42.9783,37.459
29.1253,39.1043
34.3885,39.2023
43.0188,38.0005
28.0653,38.719
28.069,38.7178
28.065,38.7202
43.0523,38.663
42.288,39.2342
38.815,39.7088
38.8535,39.7118
40.9783,39.2873
26.2208,40.427
43.3355,38.646
36.3707,37.574
43.3748,38.6463
38.5368,39.3387
31.7662,40.8833
29.0415,39.1212
28.2912,37.1728
36.72,37.0092
36.7453,37.005
29.1177,39.1238
36.336,37.5888
39.5698,38.559
30.4077,40.7608
43.6497,39.0092
26.9993,35.1613
27.8937,39.9482
42.2945,39.2382
28.5012,37.0443
28.5147,37.0742
37.0658,40.572
43.0303,38.4492
43.6653,39.0115
29.1345,39.1162
27.4437,37.0088
29.1627,39.1123
43.3507,38.749
27.257,38.8955
27.2647,38.8622
28.1588,39.126
43.6268,39.019
43.6643,39.0075
28.9333,36.4792
29.1583,39.0973
43.6672,38.7333
42.5838,37.2487
42.2298,39.1887
42.248,39.1963
30.7513,39.8032
28.0555,39.0698
30.4742,36.1512
29.1593,39.1168
28.6518,37.0615
28.2362,36.9377
27.5588,36.9662
27.6125,36.986
28.2432,36.9477
28.2508,36.9478
28.2255,36.9508
42.5633,37.2733
29.0707,36.3885
42.4628,37.253
42.4437,37.1572
42.4355,37.2242
28.2333,36.9178
28.0555,37.0135
28.2102,36.9448
28.9013,36.4807
29.1483,39.107
28.9283,36.4578
28.9715,36.438
28.9907,36.4112
28.9703,36.3758
29.1663,39.1172
43.8633,38.5558
43.7828,39.052
28.966,36.4617
28.9442,36.4242
28.957,36.4785
28.9557,36.4892
28.9277,36.4718
28.9153,36.3858
28.4823,37.0387
26.4553,38.8357
27.9043,40.8628
29.1373,39.0948
30.4813,37.8445
41.1187,39.0082
41.1057,39.0082
27.8107,39.4275
29.111,39.0952
38.5873,38.1522
44.1755,38.6515
28.342,39.1102
27.5747,36.9345
43.2185,38.747
27.9018,39.4612
35.1817,37.3113
38.1043,37.9932
27.2828,36.7477
28.5705,37.0552
39.7948,39.6178
39.7948,38.5422
38.6388,37.1392
29.092,39.1032
29.1497,39.0978
38.649,39.6393
42.8377,39.8542
38.8665,38.3475
28.5287,37.0355
29.0943,39.098
43.0703,38.3817
43.0133,38.4633
43.592,38.8252
29.079,39.0882
27.018,40.3278
29.1237,39.1048
29.1023,39.1195
29.1057,39.1352
29.0908,39.1105
29.134,39.1232
29.1345,39.1225
29.1123,39.0972
29.121,39.1435
29.039,39.1018
29.1225,39.125
29.0227,39.166
29.0592,39.1422
29.1262,39.1205
29.1025,39.102
29.1493,39.0997
29.1022,39.1292
43.7487,38.9297
43.723,38.9573
33.7618,36.0403
26.6305,38.655
26.6703,38.6645
26.6203,38.6563
43.6868,38.8725
26.6632,38.6653
26.6345,38.6687
26.6412,38.663
26.6637,38.6372
26.6262,38.646
40.741,38.5172
29.145,39.1128
26.6743,38.6502
26.6357,38.647
26.655,38.659
43.0268,38.4823
29.125,39.1097
29.1173,39.1367
26.6215,38.66
29.1208,39.1062
29.1128,39.1312
29.101,39.1457
29.0988,39.1523
29.0728,39.1417
44.7932,37.2243
29.1618,39.102
29.1133,39.126
29.1552,39.1022
29.131,39.1172
29.1353,39.1033
29.149,39.0545
29.1438,39.124
29.0972,39.0802
29.1202,39.1127
27.4213,37.0558
29.1105,39.1175
39.237,39.917
29.0975,39.1525
29.1087,39.0922
29.0955,39.1075
29.1213,39.1008
29.1382,39.111
43.5255,38.904
29.1255,39.0792
29.1432,39.0915
29.1062,39.1188
29.1302,39.1002
29.123,39.1137
29.136,39.1097
29.1222,39.1227
27.1727,40.3533
39.2642,38.4073
43.0217,38.4703
41.074,39.339
43.233,38.6883
44.1937,39.0488
26.6168,38.496
27.943,39.4908
39.0462,38.1457
28.132,36.6815
39.397,38.4535
29.0465,40.049
39.2957,38.5337
28.6228,37.0523
28.5723,37.0675
41.0437,39.3425
37.0705,36.9538
43.5882,38.8592
29.4752,37.9027
38.2495,38.0515
43.8402,39.0182
43.8533,39.0292
29.9772,38.6002
42.276,39.234
43.3452,38.4452
43.6553,38.8948
43.6092,38.9013
27.3527,36.8983
41.4052,39.22
38.3722,38.3892
27.6317,39.4213
43.5305,38.872
29.1477,37.8437
29.1708,37.8345
29.1732,37.8538
27.1222,37.9273
30.5765,37.0505
43.667,38.4583
27.3668,40.7342
29.1732,37.8512
38.5217,37.3268
28.996,39.1265
34.869,40.818
44.063,38.5633
44.0218,38.6178
43.6742,38.4675
43.6532,38.4455
43.7062,39.0263
29.2517,39.3397
44.0867,38.5527
44.1555,38.5633
43.7185,39.0312
36.9618,37.204
27.7523,39.776
43.7252,39.0895
34.9107,40.5248
31.626,37.0323
29.0083,39.126
43.2211,38.7349
29.0347,39.1122
43.5653,38.8278
30.087,38.037
43.265,38.4967
29.1492,37.8487
27.4665,38.1432
27.478,38.1375
27.475,38.1412
43.2463,38.7567
39.9977,40.009
43.216,38.7432
37.4342,38.6335
43.0745,38.5123
27.3207,36.7865
38.6728,37.4827
44.2178,38.6273
26.9593,38.1447
43.2818,38.5977
43.896,37.2735
43.3287,38.4748
28.4213,37.2723
36.8647,37.1857
29.002,40.2182
31.7802,40.8782
26.0447,38.7387
43.5865,38.8345
43.5418,38.8845
39.6815,39.9588
27.1508,37.4838
27.9407,36.6858
44.1173,38.6782
44.2228,38.6413
37.8052,37.7328
41.6733,39.9142
43.4975,38.7032
29.0277,39.1297
26.7777,39.0883
44.6155,37.9033
31.7855,40.8612
37.2208,37.4885
39.0608,39.8073
38.3478,40.0612
42.4173,39.9713
41.5628,39.146
43.3213,38.4638
43.7298,38.5502
29.141,39.1225
31.0198,38.5382
30.9785,38.5552
40.0212,38.7438
43.1987,38.4942
28.9435,36.3888
43.567,38.7633
27.5013,37.0447
43.3247,38.5107
43.3343,38.4417
43.7407,38.9162
43.634,38.9707
28.7965,36.3768
43.6585,38.9417
43.6328,38.9395
43.6352,38.9225
43.2303,38.6602
27.3977,36.9555
27.1802,37.9685
27.1748,37.9908
29.0045,39.0972
30.084,38.0427
43.2163,38.7318
27.1828,37.9807
28.9393,37.9387
43.6172,38.817
43.8872,38.4832
43.3912,38.6927
43.1958,38.597
43.2308,38.5017
43.2,38.4982
43.7927,38.957
41.8938,40.4733
43.754,38.9933
43.5733,38.9117
41.5578,39.1442
39.4037,39.8345
43.5212,38.8767
29.0895,39.1247
43.3428,38.4705
29.0692,39.1452
43.3173,38.4892
43.8767,37.2637
43.616,38.833
29.099,39.0743
26.3103,38.8382
26.3418,38.8433
43.3208,38.4828
43.3557,38.4902
43.323,38.456
43.2035,38.7337
29.0142,39.0855
39.1113,39.3323
43.785,38.8513
43.2808,38.7312
43.3718,38.505
27.0073,37.6045
43.3353,38.4767
43.322,38.4602
39.1477,38.4683
43.2877,38.4625
43.3703,38.4704
29.1795,39.9298
43.3293,38.485
43.3015,38.478
43.3142,38.4942
43.2942,38.4742
31.1423,38.5985
41.5733,39.1767
43.313,38.4708
43.2973,38.4527
29.0928,39.1408
43.5567,38.881
43.5145,38.8978
43.5385,38.9725
42.56,39.841
43.5745,38.9122
43.1913,38.6162
43.223,38.6885
43.2075,38.68
26.3653,38.431
43.697,38.988
43.1797,38.699
43.7483,38.857
43.3415,38.4397
43.8412,38.7995
43.7285,38.8255
43.8528,38.8022
43.5815,38.8805
41.5903,39.1593
43.2395,38.4563
43.8538,38.9465
43.8437,38.9795
43.1118,38.725
43.0752,38.6247
43.0638,38.6315
43.7373,38.8942
43.556,38.8697
43.5782,38.8692
43.2397,38.498
43.0183,38.4362
43.256,38.4903
43.499,38.9635
43.1942,38.6678
43.5633,38.833
43.1775,38.6327
43.5085,38.6622
43.2995,38.508
43.7212,39.0685
43.6945,38.9162
43.7247,39.052
43.3262,38.5017
43.5547,38.9358
43.287,38.4805
43.2932,38.4855
43.2095,38.5005
43.2328,38.4818
43.275,38.4815
43.2068,38.4783
43.2163,38.4662
43.3175,38.4687
43.297,38.4773
38.4645,38.4645
43.2538,38.4982
43.5328,38.9403
43.2012,38.4615
43.2072,38.5018
43.2268,38.4647
43.2933,38.476
43.306,38.4725
43.2188,38.5078
43.213,38.4883
43.2342,38.4905
43.2347,38.4717
43.2887,38.4562
43.2672,38.476
43.2588,38.4718
43.2673,38.5062
43.2253,38.4775
43.2502,38.4857
43.3008,38.4777
43.2638,38.4472
43.1082,38.706
43.3817,38.7905
43.1678,38.675
43.4845,38.9182
43.7015,38.8915
43.6323,38.6634
43.5923,38.6988
43.5848,38.9305
43.6238,39.0192
43.1637,38.6033
43.454,38.8262
43.5445,38.9433
43.5147,38.8147
43.2347,38.7165
43.5498,38.8727
43.1785,38.687
43.3417,38.7813
43.5308,38.8435
43.5983,38.8465
43.5825,38.715
43.613,38.8485
37.173,37.664
43.3475,38.7337
27.1997,37.496
28.9858,39.1312
43.5397,38.9288
43.3052,38.7458
43.5575,38.9028
43.5823,38.7168
43.5535,38.872
43.5507,38.8943
43.145,38.6595
43.1635,38.5842
43.4795,38.8738
26.8688,39.0868
43.1843,38.6342
43.5347,38.9627
39.9968,38.7228
43.5303,38.7527
43.5613,38.66
43.5358,38.8557
43.1673,38.557
43.4442,38.5965
43.5832,38.8138
43.5257,38.9012
43.4018,38.7048
31.07,40.7823
43.5795,38.683
43.5005,38.738
43.384,38.6753
43.2402,38.6517
43.237,38.6623
43.1948,38.7062
43.199,38.7045
43.3848,38.7605
43.4705,38.7895
43.5943,38.8292
43.136,38.7217
43.1475,38.693
43.3418,38.6907
43.316,38.6882
43.1748,38.6283
43.5865,38.711
43.5322,38.6865
43.1132,38.622
43.1237,38.6545
43.283,38.7435
43.3357,38.7105
43.1867,38.6403
43.3338,38.8185
43.5442,38.7607
43.372,38.777
43.2523,38.7643
43.3715,38.7152
43.4657,38.689
27.8858,40.8242
28.1425,40.688
27.6458,40.077
32.4368,41.5348
27.2737,37.8545
39.6835,38.612
35.1583,37.9873
38.6672,39.6297
29.0318,39.1002
38.683,39.6768
38.6968,39.654
38.6832,39.653
28.7373,39.7118
38.6777,39.6597
29.1113,39.1112
28.2895,36.9373
27.1078,37.8203
41.3837,38.682
34.9288,41.1137
36.2323,37.341
30.1358,38.0345
33.2097,39.686
37.4408,37.7067
29.0568,39.1295
37.3405,37.6558
29.0853,39.1338
28.9882,39.1218
28.9525,39.126
28.9843,39.1312
29.0368,39.1302
29.0447,39.1168
29.011,39.1302
29.059,39.1112
29.0332,39.1
28.8962,40.4282
28.8888,40.4315
39.4927,40.4443
29.0655,39.1225
28.8953,40.4352
29.001,39.1193
34.0812,40.7498
27.8272,38.9168
27.8197,38.922
27.8222,38.9147
39.5953,38.6102
27.9285,40.2302
28.994,39.0767
31.8802,38.3278
40.2458,39.1005
27.7498,40.8195
28.5573,39.6125
29.0367,39.0937
39.639,38.5837
29.0245,39.1137
29.1088,39.09
29.008,39.1148
29.0808,39.0995
29.0958,39.0493
29.0828,39.1
29.0812,39.1003
28.9938,39.1683
29.0818,39.1268
29.0245,39.1322
29.054,39.1552
29.0487,39.0753
29.1243,39.0638
29.131,39.0407
29.9183,40.1647
26.8775,37.65
40.1532,38.7813
29.991,40.1525
29.039,39.1253
29.9578,40.1443
29.9772,40.1443
29.9643,40.137
37.8833,37.9098
29.0113,39.0802
29.0882,39.1037
29.0077,39.0968
40.4715,39.017
29.0225,39.1165
29.0953,39.1332
29.0123,39.1007
29.0147,39.1037
28.5615,39.5937
27.3595,37.8338
29.0112,39.095
27.4247,37.0133
29.0033,39.1272
33.2335,39.3955
35.8647,37.3907
29.0073,39.1265
29.0063,39.1083
29.0022,39.1202
29.0032,39.1232
28.9868,39.1445
28.9927,39.1328
28.9983,39.1128
29.0552,39.1042
29.0062,39.1545
29.0075,39.1502
29.0118,39.1023
28.9725,39.1322
29.0677,39.0525
29.0187,39.1048
29.0622,39.1027
29.0205,39.1127
29.0127,39.1143
29.002,39.1172
29.0177,39.121
29.0443,39.1217
29.0367,39.0967
29.026,39.1108
27.2948,37.8535
27.3715,36.9957
27.4618,37.062
27.3972,36.9347
39.6008,38.5867
39.6307,38.5562
30.2727,36.3637
29.0652,39.147
40.9018,39.3835
29.0178,39.127
28.9797,39.0995
28.8003,36.6033
28.9663,39.1177
29.0468,39.1033
29.0093,39.1082
29.0575,39.0725
29.0868,39.1218
38.061,38.7692
28.384,39.0975
29.042,39.0967
29.0277,39.1222
29.0623,39.1152
29.0732,39.1082
29.0583,39.1103
29.0613,39.1182
29.0128,39.1215
29.0327,39.0987
29.0388,39.1255
29.0602,39.1073
29.018,39.1245
29.0558,39.1305
29.0148,39.1043
29.1032,39.1362
29.0873,39.1125
29.0175,39.1093
28.9977,39.1195
28.9945,39.1245
28.118,38.3757
28.1237,38.3937
29.0567,39.0925
29.0053,39.1142
29.0203,39.1367
29.0712,39.147
29.0158,39.1937
29.0245,39.12
28.9677,39.1273
29.0302,39.1357
28.1207,38.399
29.0015,39.0933
28.997,39.139
28.9812,39.1142
29.0358,39.128
28.0953,38.3713
29.0112,39.1567
29.0113,39.1372
28.9645,39.118
29.0142,39.1265
28.9898,39.106
29.062,39.0985
29.9798,39.1453
28.1172,38.3848
28.1193,38.3848
29.013,39.1382
29.041,39.1753
27.9382,40.2063
29.0352,39.113
29.0148,39.0518
29.1,39.144
29.0383,39.1008
29.0915,39.1153
29.0335,39.0777
29.044,39.1285
29.0297,39.0965
29.0473,39.0972
29.0455,39.1087
29.0155,39.1133
29.057,39.0985
29.015,39.1152
29.0333,39.121
29.0263,39.1115
29.015,39.0972
29.1382,39.1322
29.0518,39.0943
33.4198,38.9655
29.0253,39.1145
29.0413,39.1215
33.416,38.958
29.0995,39.1397
29.0652,39.122
29.1153,39.1205
29.0767,39.1117
29.0358,39.1007
29.0228,39.1023
29.0068,39.1183
28.992,39.1192
29.114,39.1263
29.0028,39.1402
29.0878,39.1068
28.9855,39.1253
29.0485,39.1077
29.0347,39.1113
29.1243,39.1165
29.109,39.1365
29.0613,39.1262
29.145,39.1345
29.0847,39.1145
29.0815,39.133
29.0562,39.114
29.0132,39.118
29.0153,39.0997
29.0277,39.1323
28.9855,39.1253
29.03,39.0737
29.0705,39.1192
29.0053,39.1435
29.0432,39.1202
28.8088,39.6078
27.1522,39.0988
29.0115,39.1297
29.0075,39.1115
29.0207,39.116
29.0445,39.111
28.9942,39.1112
29.0185,39.1092
29.0447,39.0985
29.0125,39.1125
29.0582,39.097
28.2133,37.0225
29.0562,39.0892
