EventID,Enlem,Boylam,Derinlik,Rms,Büyüklük,İl,Gün,Ay,Yıl,Saat,Dakika,Saniye
513804,39.1976,29.1576,7.0,0.15,1.2,89,7,10,2021,13,02,14
513802,39.9898,33.1818,7.0,0.57,1.3,14,7,10,2021,13,01,46
513801,38.987,30.209,4.5,0.8,2.2,89,7,10,2021,12,15,27
513800,37.81,28.792,12.9,0.9,1.9,41,7,10,2021,11,26,21
513799,38.4193,27.1796,14.35,0.31,1.8,70,7,10,2021,11,21,20
513798,39.2005,29.1666,10.09,0.25,2.9,89,7,10,2021,10,57,29
513797,39.0795,27.5316,6.99,0.4,1.6,96,7,10,2021,10,05,19
513796,37.5351,30.5406,7.0,0.6,1.6,34,7,10,2021,09,53,00
513795,40.1043,28.586,7.0,0.17,1.5,36,7,10,2021,09,34,13
513794,37.4513,30.3925,6.99,0.46,1.5,34,7,10,2021,08,36,12
513793,36.4895,27.1343,7.21,0.6,3.1,100,7,10,2021,08,04,27
513792,38.3445,38.188,7.05,0.28,1.4,94,7,10,2021,07,27,21
513787,37.443,30.3955,7.13,0.74,1.2,34,7,10,2021,06,57,46
513791,36.5783,27.1226,4.65,0.17,1.3,100,7,10,2021,06,42,30
513789,37.4923,30.6133,7.0,0.5,1.1,34,7,10,2021,06,38,26
513790,36.549,27.2071,23.29,0.4,1.7,100,7,10,2021,06,14,47
513788,37.455,30.4023,7.15,0.59,1.2,34,7,10,2021,06,12,29
513786,37.449,30.4103,7.03,0.6,1.6,34,7,10,2021,06,04,44
513782,40.5365,34.3731,7.03,0.63,1.1,144,7,10,2021,05,50,59
513785,38.2565,38.6321,7.04,0.66,1.4,94,7,10,2021,05,45,11
513781,39.0155,27.857,10.27,0.31,2.9,96,7,10,2021,05,25,35
513783,37.8593,29.3273,10.1,0.5,2.4,41,7,10,2021,05,18,32
513784,38.9676,26.0073,5.91,0.56,2.1,70,7,10,2021,05,12,23
513780,36.9423,37.242,7.0,0.52,1.4,54,7,10,2021,04,43,57
513778,38.9386,26.005,10.78,0.49,2.4,70,7,10,2021,04,24,04
513779,38.4356,31.8038,7.0,0.41,1.2,87,7,10,2021,04,21,52
513777,36.6486,36.5425,4.87,0.63,1.6,63,7,10,2021,03,59,03
513775,37.8326,27.3076,7.21,0.63,1.1,22,7,10,2021,03,50,58
513774,37.8538,27.0255,7.0,0.44,1.6,70,7,10,2021,03,47,04
513772,35.6515,26.9531,6.81,0.43,2.1,139,7,10,2021,03,38,09
513773,36.5248,27.5375,19.24,0.72,1.2,100,7,10,2021,03,37,44
513776,39.1405,29.04,11.02,0.72,1.2,89,7,10,2021,03,29,29
513771,38.902,38.2365,7.0,0.43,1.1,94,7,10,2021,02,51,24
513770,38.432,38.838,7.04,0.49,1.4,49,7,10,2021,02,23,57
513766,36.6136,27.2968,6.41,0.54,1.2,100,7,10,2021,01,34,27
513765,36.4771,27.181,6.92,0.37,1.7,100,7,10,2021,01,29,19
513768,36.6061,27.3151,2.34,0.6,1.5,100,7,10,2021,01,27,55
513769,36.8011,27.2401,7.0,0.47,1.4,100,7,10,2021,01,27,19
513762,36.4865,29.0273,7.03,0.6,1.7,100,7,10,2021,00,49,41
513761,36.6245,27.3586,4.21,0.1,1.6,100,7,10,2021,00,38,57
513764,39.1618,36.048,7.02,0.22,1.1,124,7,10,2021,00,08,02
513763,39.1258,36.0306,6.9,0.26,1.2,78,7,10,2021,00,04,10
513759,36.6303,27.2703,7.98,0.77,1.5,100,6,10,2021,23,59,11
513760,38.3901,33.1875,7.06,0.62,1.1,87,6,10,2021,23,38,58
513757,39.257,40.8005,7.0,0.64,1.2,31,6,10,2021,23,23,33
513754,38.9505,26.0395,10.69,0.49,2.0,70,6,10,2021,23,23,29
513758,37.9948,38.173,7.01,0.22,1.5,3,6,10,2021,23,21,17
513756,36.7028,27.5728,8.42,0.56,1.2,100,6,10,2021,23,07,53
513755,36.6373,27.525,7.36,0.82,1.6,100,6,10,2021,23,07,05
513753,36.7081,27.4246,9.73,0.87,1.5,100,6,10,2021,22,56,45
513752,39.4766,32.7125,6.9,0.56,1.5,14,6,10,2021,22,46,04
513751,35.8865,31.5765,7.65,0.24,1.4,15,6,10,2021,22,44,51
513749,38.4531,33.8816,7.01,0.71,1.4,9,6,10,2021,21,20,51
513748,36.5906,27.3356,13.47,0.49,1.7,100,6,10,2021,21,02,18
513746,38.0475,26.2766,11.3,0.47,1.8,70,6,10,2021,20,43,36
513747,37.0283,28.3303,7.0,0.28,1.2,100,6,10,2021,20,33,27
513743,34.9713,26.661,6.44,0.75,2.4,139,6,10,2021,20,25,10
513744,37.0573,36.6438,7.05,0.7,1.4,54,6,10,2021,20,19,05
513745,38.5246,44.42,7.36,0.58,2.1,80,6,10,2021,20,05,28
513741,40.4981,37.0621,7.19,0.77,1.6,130,6,10,2021,18,58,27
513739,36.6195,27.2963,7.4,0.29,1.5,100,6,10,2021,18,57,04
513740,38.9395,28.9751,7.0,0.26,1.0,89,6,10,2021,18,44,48
513742,37.903,29.1628,1.4,0.73,1.3,41,6,10,2021,18,29,55
513738,39.756,30.1798,7.0,0.4,1.1,52,6,10,2021,17,30,48
513737,37.8663,27.2705,7.62,0.28,2.0,22,6,10,2021,17,05,25
513735,41.3486,41.6596,6.57,0.35,1.2,20,6,10,2021,16,58,40
513736,37.8826,27.2925,7.61,0.28,1.1,22,6,10,2021,16,56,52
513734,40.0973,39.9288,7.0,0.35,1.3,29,6,10,2021,16,25,41
513733,38.328,38.7318,7.0,0.26,1.6,94,6,10,2021,14,52,56
513732,37.8885,26.9815,7.0,0.38,1.3,70,6,10,2021,13,42,57
513731,39.1101,28.1696,7.0,0.67,1.4,26,6,10,2021,13,07,59
513730,38.1815,31.078,17.77,0.3,1.4,67,6,10,2021,12,46,52
513729,39.872,28.8498,7.12,0.75,1.7,36,6,10,2021,12,35,18
513725,37.444,30.4066,6.99,0.59,3.0,34,6,10,2021,10,36,11
513728,40.7935,32.9135,7.0,0.36,1.2,143,6,10,2021,10,24,42
513727,35.7115,26.5833,29.44,0.72,2.7,139,6,10,2021,10,13,42
513726,38.9838,29.836,7.02,0.45,1.2,89,6,10,2021,09,54,32
513724,36.7891,27.6025,7.0,0.51,1.2,100,6,10,2021,08,32,16
513723,36.8548,28.0016,7.0,0.99,1.3,100,6,10,2021,07,53,03
513711,36.5231,27.2066,6.9,0.31,2.1,100,6,10,2021,05,48,36
513712,36.4666,27.1523,15.48,0.15,1.7,100,6,10,2021,05,41,36
513713,37.9018,27.1741,7.02,0.63,1.7,22,6,10,2021,05,30,20
513715,39.3103,29.0183,7.02,0.6,1.3,89,6,10,2021,05,21,17
513714,36.527,27.1868,7.18,0.32,1.8,100,6,10,2021,05,16,11
513717,36.5481,27.2611,7.21,0.17,1.5,100,6,10,2021,03,57,07
513716,36.6098,27.2118,6.73,0.61,1.7,100,6,10,2021,03,56,28
513718,36.6958,27.5128,9.7,0.47,1.5,100,6,10,2021,03,47,37
513719,37.4478,30.3816,7.0,0.45,2.0,34,6,10,2021,02,39,58
513720,37.7871,32.1996,18.47,0.45,1.4,87,6,10,2021,02,37,35
513721,37.8325,32.193,6.9,0.25,1.4,87,6,10,2021,02,36,53
513722,40.4418,42.3311,6.94,0.25,1.3,51,6,10,2021,02,25,30
513708,38.9743,30.204,6.98,0.7,2.0,89,6,10,2021,01,50,23
513707,38.4711,39.3133,7.0,0.33,2.2,49,6,10,2021,00,59,27
513710,38.0698,26.8616,8.27,0.15,1.1,70,6,10,2021,00,50,16
513709,38.9581,26.0821,7.0,0.57,2.0,70,6,10,2021,00,41,03
513706,36.5028,27.6575,7.91,0.89,1.6,100,5,10,2021,23,21,51
513704,36.6416,27.6658,7.0,0.67,1.3,100,5,10,2021,23,08,22
513705,36.6838,27.4003,9.88,175000.0,1.4,100,5,10,2021,23,00,00
513703,36.488,27.1075,7.71,0.6,1.6,100,5,10,2021,22,19,28
513701,39.1186,32.3251,6.94,0.37,2.1,14,5,10,2021,22,18,57
513702,36.5951,27.6653,7.0,0.3,1.3,100,5,10,2021,22,14,21
513700,41.1093,34.9113,7.62,0.64,1.5,144,5,10,2021,21,04,27
513695,37.1546,28.3716,13.54,0.31,2.3,100,5,10,2021,20,33,31
513696,37.1485,28.3728,7.47,0.3,1.8,100,5,10,2021,20,33,01
513697,35.9403,26.3355,7.18,0.22,2.0,139,5,10,2021,20,07,41
513698,36.5806,27.6756,7.0,0.37,1.3,100,5,10,2021,20,01,10
513699,38.5278,26.9086,7.0,0.48,1.7,70,5,10,2021,19,44,52
513694,36.9551,27.3361,7.0,0.51,1.9,100,5,10,2021,19,24,00
513692,36.4623,27.079,6.93,0.1,1.8,100,5,10,2021,18,01,35
513693,37.8405,27.3365,14.73,0.26,1.2,22,5,10,2021,17,58,56
513691,36.4728,27.0976,7.0,0.29,2.0,100,5,10,2021,17,25,49
513690,39.653,42.248,9.9,0.8,2.8,51,5,10,2021,16,52,32
513689,38.3296,38.7423,7.0,0.23,1.2,94,5,10,2021,16,36,59
513688,38.3111,38.7351,7.0,0.55,1.5,94,5,10,2021,16,34,10
513687,39.4426,38.2313,7.12,0.23,1.9,124,5,10,2021,14,35,20
513685,38.8583,26.5056,7.0,0.19,1.3,70,5,10,2021,14,26,31
513684,38.8126,27.0451,7.0,0.27,3.0,70,5,10,2021,13,03,28
513681,36.4988,27.1313,7.18,0.6,1.8,100,5,10,2021,12,44,15
513683,39.4995,28.8186,7.01,0.31,1.3,26,5,10,2021,12,43,54
513682,39.3353,33.3536,7.0,0.24,1.0,14,5,10,2021,12,34,01
513680,39.8618,28.8466,7.05,0.89,1.6,36,5,10,2021,12,19,05
513677,39.9938,28.6223,7.0,0.68,1.6,36,5,10,2021,11,40,49
513678,35.324,25.3683,4.97,0.5,2.6,64,5,10,2021,11,37,33
513676,41.1485,43.829,6.59,0.45,3.4,119,5,10,2021,11,31,12
513675,36.3933,27.0553,7.05,0.3,1.7,100,5,10,2021,11,21,46
513674,36.4606,27.1621,7.11,0.45,2.3,100,5,10,2021,11,00,19
513673,36.4458,27.1295,7.12,0.16,4.1,100,5,10,2021,10,54,08
513672,36.5131,27.1301,6.78,0.43,1.9,100,5,10,2021,10,16,40
513671,41.2018,43.8438,6.29,0.36,2.1,105,5,10,2021,09,55,45
513670,36.3448,27.0441,6.27,0.15,1.7,100,5,10,2021,09,31,51
513669,40.3171,28.8121,7.06,0.53,1.7,36,5,10,2021,08,58,44
513668,37.4803,30.4633,7.0,0.6,1.4,34,5,10,2021,08,54,46
513666,36.4845,27.1715,7.37,0.36,2.9,100,5,10,2021,07,45,33
513667,38.963,42.0226,6.99,0.34,1.8,101,5,10,2021,07,18,34
513665,36.4345,27.1126,6.96,0.44,2.8,100,5,10,2021,06,22,26
513664,36.5258,27.1836,7.11,0.3,1.6,100,5,10,2021,06,08,50
513663,36.4961,27.1451,7.08,0.18,2.7,100,5,10,2021,04,53,24
513662,36.3388,35.532,6.99,0.33,1.7,63,5,10,2021,04,28,25
513661,34.872,32.7525,16.99,0.45,2.5,110,5,10,2021,03,54,30
513660,36.4713,27.2548,7.79,0.45,1.5,100,5,10,2021,03,52,04
513659,36.4593,27.196,7.16,0.15,1.6,100,5,10,2021,03,44,42
513658,36.4658,27.1046,6.48,0.22,2.1,100,5,10,2021,03,31,56
513657,37.3766,38.59,7.0,0.6,1.5,117,5,10,2021,02,06,01
513656,36.532,27.1461,7.05,0.65,2.0,100,5,10,2021,01,41,51
513655,36.4676,27.1145,7.2,0.14,1.8,100,5,10,2021,01,37,21
513654,36.45,27.075,9.5,0.4,1.7,100,5,10,2021,01,21,04
513652,37.367,36.1103,7.0,0.49,3.3,108,5,10,2021,01,16,02
513653,36.513,27.17,7.9,0.5,1.7,100,5,10,2021,01,13,45
513651,37.8526,27.1431,7.0,0.25,1.2,22,5,10,2021,00,46,00
513650,36.4711,27.1503,7.18,0.23,2.0,100,5,10,2021,00,41,02
513649,36.4871,27.2298,7.02,0.34,1.7,100,5,10,2021,00,35,05
513648,37.4716,27.6646,7.0,0.21,1.9,100,5,10,2021,00,24,58
513647,36.4631,27.1528,6.85,0.8,2.5,100,5,10,2021,00,21,11
513646,41.1746,43.8071,7.1,0.13,1.3,105,4,10,2021,23,24,42
513645,36.5016,27.1403,6.87,0.11,2.0,100,4,10,2021,22,48,59
513644,42.6023,43.4865,6.67,0.48,1.9,106,4,10,2021,21,47,48
513643,41.0948,43.8836,6.96,0.4,1.6,119,4,10,2021,21,45,13
513641,36.4858,27.2113,17.2,0.2,1.6,100,4,10,2021,21,30,29
513642,37.6766,29.3243,7.0,0.28,1.2,41,4,10,2021,21,28,14
513640,36.5193,27.2133,11.22,0.65,1.8,100,4,10,2021,21,26,50
513639,36.813,27.3285,7.05,0.33,1.6,100,4,10,2021,21,15,02
513637,37.616,38.468,7.0,0.6,1.2,3,4,10,2021,21,03,05
513638,36.4695,27.1265,7.0,0.29,1.6,100,4,10,2021,21,02,55
513636,36.4411,27.1853,7.09,0.2,2.9,100,4,10,2021,20,38,15
513635,36.3966,27.1033,5.88,0.33,2.7,100,4,10,2021,20,13,19
513632,36.4905,27.1296,7.07,0.19,3.2,100,4,10,2021,20,08,12
513633,36.4738,27.1303,6.24,0.19,2.1,100,4,10,2021,20,06,41
513634,36.533,27.215,15.0,0.7,2.0,100,4,10,2021,19,37,05
513631,36.4946,27.1398,7.02,0.17,3.2,100,4,10,2021,19,18,27
513630,36.4761,27.1271,7.4,0.4,2.8,100,4,10,2021,18,49,40
513629,38.9308,41.9893,7.0,0.46,1.7,101,4,10,2021,18,33,35
513628,36.503,27.1425,6.88,0.12,1.9,100,4,10,2021,18,26,07
513627,40.6923,32.3673,7.0,0.31,1.5,33,4,10,2021,18,10,53
513625,36.4938,27.1765,7.04,0.38,2.7,100,4,10,2021,18,01,56
513626,36.5573,27.2988,18.89,0.14,1.9,100,4,10,2021,17,59,02
513624,36.4891,27.1158,6.86,0.0,2.2,100,4,10,2021,17,26,53
513622,36.4371,27.194,8.09,0.21,4.3,100,4,10,2021,17,03,22
513623,39.2646,25.8886,7.02,0.36,2.2,91,4,10,2021,16,55,47
513621,38.6286,39.4653,6.86,0.34,1.9,49,4,10,2021,16,24,01
513620,37.6778,26.957,7.0,0.29,1.6,22,4,10,2021,14,08,06
513618,36.354,27.068,7.08,0.59,2.0,100,4,10,2021,13,21,22
513619,41.574,32.4995,6.95,0.26,2.0,27,4,10,2021,13,15,59
513617,40.0765,28.5171,8.18,0.32,1.9,36,4,10,2021,12,42,29
513616,39.8765,28.8401,7.21,0.84,1.7,36,4,10,2021,12,22,40
513615,37.1495,37.2023,7.0,0.85,1.8,54,4,10,2021,12,08,29
513614,37.8608,26.9895,7.0,0.24,1.6,70,4,10,2021,11,38,50
513613,39.0281,27.8631,7.02,0.41,1.6,96,4,10,2021,11,07,51
513612,37.2168,36.9701,7.0,0.97,1.7,54,4,10,2021,10,31,39
513611,37.4631,30.421,7.08,0.85,2.7,34,4,10,2021,09,36,49
513610,37.5048,30.4801,7.0,0.54,1.8,34,4,10,2021,09,13,16
513609,36.3861,27.1463,23.47,0.31,2.0,100,4,10,2021,08,43,28
513608,39.4703,26.3538,7.0,0.19,1.9,142,4,10,2021,07,44,45
513607,37.4488,27.6595,7.0,0.49,1.6,100,4,10,2021,07,30,14
513606,36.3083,27.0805,6.04,0.63,1.8,100,4,10,2021,06,48,28
513605,40.7935,27.6921,7.01,0.47,1.6,26,4,10,2021,06,19,40
513604,40.7921,27.5981,6.97,0.57,1.5,127,4,10,2021,06,12,10
513603,38.0898,27.1035,7.0,0.37,1.7,70,4,10,2021,05,57,26
513592,32.197,48.403,35.1,0.5,5.4,42,4,10,2021,05,39,40
513602,37.8488,26.8873,7.0,0.11,1.2,70,4,10,2021,05,28,21
513600,37.4205,30.3865,7.1,0.44,1.8,34,4,10,2021,04,56,16
513601,38.9308,42.0241,7.13,0.41,2.6,101,4,10,2021,04,48,29
513599,41.6641,25.6455,7.07,0.25,2.2,74,4,10,2021,04,25,11
513597,36.509,27.1716,7.01,0.52,1.8,100,4,10,2021,03,05,31
513598,36.428,27.1656,6.06,0.49,1.8,100,4,10,2021,02,59,51
513595,36.4791,27.1536,6.82,0.14,1.4,100,4,10,2021,02,36,29
513596,37.2773,42.1796,7.04,0.23,1.9,11,4,10,2021,02,30,17
513594,35.135,25.532,17.7,0.4,2.8,90,4,10,2021,01,39,51
513593,40.3375,26.0111,7.0,0.53,1.4,142,4,10,2021,01,29,00
513591,40.4331,29.0523,7.0,0.29,1.3,36,4,10,2021,00,52,54
513590,37.509,30.5031,7.0,0.1,1.2,34,4,10,2021,00,18,01
513588,40.565,27.4423,6.72,0.26,1.8,26,4,10,2021,00,08,10
513589,39.0708,29.5448,11.96,0.36,1.6,89,3,10,2021,23,50,17
513586,36.9996,30.3281,6.42,0.61,1.9,15,3,10,2021,23,31,09
513587,35.0571,25.3825,7.23,0.92,2.9,64,3,10,2021,23,18,57
513583,39.013,29.4996,8.67,0.3,1.7,89,3,10,2021,22,19,48
513582,39.0801,44.2196,7.08,0.51,2.8,37,3,10,2021,22,17,13
513585,37.445,30.3996,7.0,0.21,1.7,34,3,10,2021,22,16,48
513584,39.4021,28.4711,7.0,0.33,1.3,26,3,10,2021,22,15,08
513581,37.4676,30.4108,6.66,0.35,2.5,34,3,10,2021,21,22,12
513580,37.4546,30.4105,6.73,0.34,3.1,34,3,10,2021,21,05,31
513579,36.4923,27.1398,7.09,0.28,1.7,100,3,10,2021,20,17,28
513578,36.5176,27.2253,13.78,0.32,1.4,100,3,10,2021,19,03,13
513577,37.4513,30.3841,7.02,0.48,3.0,34,3,10,2021,18,05,00
513575,37.4386,30.3778,7.0,0.45,1.5,34,3,10,2021,17,40,39
513576,35.7711,25.833,16.95,0.59,2.7,139,3,10,2021,17,31,35
513574,36.4876,28.8455,7.0,0.31,1.5,100,3,10,2021,17,27,25
513573,37.6756,29.3671,7.0,0.6,1.4,41,3,10,2021,17,25,40
513572,37.4566,30.398,7.04,0.38,1.5,34,3,10,2021,17,21,11
513570,35.7406,26.8315,14.28,0.42,2.7,139,3,10,2021,16,57,25
513571,39.731,27.7201,16.93,0.74,1.5,26,3,10,2021,16,36,30
513569,37.4463,30.3791,7.0,0.42,3.1,34,3,10,2021,16,30,23
513567,37.4363,30.404,7.07,0.46,1.7,34,3,10,2021,15,39,09
513568,42.9375,41.0858,12.9,0.43,2.3,58,3,10,2021,15,39,02
513566,39.0195,29.479,8.51,0.35,1.8,89,3,10,2021,15,22,03
513565,37.9171,26.9438,7.0,0.57,1.3,70,3,10,2021,15,13,36
513564,37.9305,26.9503,7.67,0.56,1.6,70,3,10,2021,15,11,07
513560,37.8871,26.8725,7.49,0.5,2.3,70,3,10,2021,14,50,04
513562,37.9088,26.9261,7.0,0.75,1.5,70,3,10,2021,14,47,25
513561,37.9221,26.9241,5.95,0.69,1.7,70,3,10,2021,14,47,05
513563,40.1313,31.7801,7.14,0.68,1.7,14,3,10,2021,14,45,14
513556,37.4353,30.3866,7.02,0.34,2.3,34,3,10,2021,14,27,19
513559,39.093,29.0295,9.35,0.45,1.1,89,3,10,2021,14,19,06
513558,36.5978,27.2793,17.51,0.21,2.4,100,3,10,2021,14,10,09
513557,37.4468,30.3833,7.0,0.13,1.2,34,3,10,2021,14,10,02
513553,37.4438,30.389,7.0,0.34,1.2,34,3,10,2021,13,55,29
513555,39.0478,40.239,7.06,0.35,1.7,49,3,10,2021,13,42,22
513554,40.3656,26.8285,16.57,0.61,1.8,142,3,10,2021,13,33,25
513551,37.4368,30.3941,7.03,0.59,1.7,34,3,10,2021,13,27,46
513550,37.4383,30.3981,6.99,0.48,1.6,34,3,10,2021,13,07,14
513552,40.8391,33.7576,7.02,0.64,1.5,143,3,10,2021,13,06,31
513549,36.928,27.7208,7.02,0.43,1.4,100,3,10,2021,12,48,48
513548,37.4415,30.375,7.0,0.1,1.1,34,3,10,2021,12,36,39
513546,36.7383,25.6305,6.42,0.69,2.5,139,3,10,2021,11,54,56
513547,36.5318,27.1986,12.75,0.48,1.8,100,3,10,2021,11,52,27
513545,37.4675,30.4393,7.0,0.68,1.2,34,3,10,2021,11,49,16
513544,37.4823,30.4145,7.25,0.39,1.5,34,3,10,2021,11,47,32
513542,37.2436,39.0351,7.81,0.46,2.8,117,3,10,2021,11,46,52
513543,37.4623,30.3281,7.0,0.94,1.2,34,3,10,2021,11,37,45
513540,37.9218,26.9371,7.09,0.66,2.2,70,3,10,2021,11,25,43
513539,37.4453,30.3725,7.0,0.66,1.5,34,3,10,2021,11,22,58
513541,36.8563,25.8333,5.86,0.49,2.3,139,3,10,2021,11,15,49
513538,37.4525,30.3925,7.06,0.21,1.6,34,3,10,2021,11,08,25
513534,37.4191,30.3855,7.02,0.41,2.5,34,3,10,2021,10,52,54
513537,37.4338,30.3725,7.0,0.12,1.1,34,3,10,2021,10,49,02
513536,37.4416,30.3763,7.01,0.54,1.7,34,3,10,2021,10,30,23
513535,37.4143,30.3421,7.0,0.32,1.3,34,3,10,2021,10,24,49
513530,37.432,30.3698,11.74,0.46,4.2,34,3,10,2021,10,15,08
513531,37.8821,29.4401,7.03,0.59,2.5,41,3,10,2021,10,13,11
513532,37.8093,26.4903,7.0,0.4,1.6,70,3,10,2021,09,49,10
513533,37.8185,29.2301,7.0,0.6,1.3,41,3,10,2021,09,47,08
513528,36.6195,27.2956,23.33,0.3,1.7,100,3,10,2021,09,13,20
513529,37.8425,29.2643,7.0,0.58,1.7,41,3,10,2021,09,07,28
513527,36.4366,27.128,7.17,0.39,1.9,100,3,10,2021,08,36,28
513526,36.3666,27.125,7.25,0.34,1.8,100,3,10,2021,08,17,50
513525,37.4568,27.6331,7.0,0.48,1.4,100,3,10,2021,06,39,03
513524,37.4056,27.5663,6.98,0.56,1.7,100,3,10,2021,06,36,21
513523,37.472,27.6623,7.0,0.62,1.8,100,3,10,2021,06,36,14
513522,36.4603,27.1085,7.32,0.19,1.5,100,3,10,2021,06,22,53
513521,37.4525,27.6466,6.98,0.28,1.4,100,3,10,2021,06,22,17
513520,36.9105,29.4246,7.0,0.34,1.8,34,3,10,2021,06,12,51
513519,38.762,43.5028,6.95,0.31,2.1,135,3,10,2021,05,12,43
513518,35.347,25.374,35.8,0.9,2.8,48,3,10,2021,05,03,39
513517,36.4893,27.1135,6.84,0.38,1.6,100,3,10,2021,03,51,55
513514,37.465,27.66,6.95,0.29,2.1,100,3,10,2021,02,55,13
513515,39.2661,27.8503,6.95,0.51,1.6,96,3,10,2021,01,51,18
513516,36.583,27.235,7.64,0.28,2.0,100,3,10,2021,01,37,08
513512,38.4638,39.0748,17.8,0.39,2.0,49,3,10,2021,01,36,46
513513,37.3785,31.6473,5.02,0.28,1.7,87,3,10,2021,01,06,35
513511,38.9295,27.591,7.0,0.4,1.6,96,3,10,2021,00,54,59
513510,36.5155,27.1935,7.37,0.51,2.0,100,3,10,2021,00,09,08
513509,37.5518,29.8006,7.01,0.35,2.4,34,2,10,2021,23,35,42
513504,36.6021,27.3311,18.19,0.14,1.7,100,2,10,2021,23,06,36
513505,37.4715,27.633,7.0,0.18,1.5,100,2,10,2021,23,03,12
513508,36.5383,27.3421,6.73,0.26,1.8,100,2,10,2021,22,48,08
513502,37.852,26.522,7.01,0.32,1.9,70,2,10,2021,22,25,14
513507,36.6158,27.374,13.23,0.95,1.3,100,2,10,2021,22,04,45
513506,36.477,27.1933,6.69,0.25,1.7,100,2,10,2021,21,59,37
513503,36.6868,27.4761,6.94,0.46,1.6,100,2,10,2021,21,58,00
513499,35.3065,25.733,3.27,0.96,3.9,90,2,10,2021,21,31,15
513500,36.9415,28.9073,7.0,0.22,1.4,100,2,10,2021,21,29,29
513498,38.2616,42.8641,7.0,0.23,1.8,135,2,10,2021,19,55,07
513497,38.5841,40.9705,7.02,0.4,2.7,43,2,10,2021,19,22,40
513495,37.9731,27.2596,7.02,0.46,2.2,70,2,10,2021,18,48,01
513496,36.42,27.322,7.07,129000.0,2.2,45,2,10,2021,18,43,35
513494,40.1921,41.0573,7.13,0.74,2.3,51,2,10,2021,18,09,18
513493,38.4963,39.1495,7.54,0.97,1.1,49,2,10,2021,17,51,47
513492,41.7556,25.2825,9.82,0.8,2.7,74,2,10,2021,15,47,30
513491,40.708,30.6445,6.99,0.37,1.7,113,2,10,2021,15,40,40
513490,38.6425,27.5358,7.0,0.31,2.0,96,2,10,2021,15,34,16
513488,38.751,30.8585,1.48,0.42,1.3,5,2,10,2021,15,11,19
513489,37.3455,30.2213,98.83,0.2,2.1,34,2,10,2021,15,10,08
513487,37.8033,28.8175,7.0,0.52,2.1,41,2,10,2021,14,25,26
513486,38.5568,39.2478,7.0,0.42,1.9,49,2,10,2021,14,15,41
513485,38.1016,36.6228,6.75,0.85,2.2,71,2,10,2021,13,59,08
513484,36.378,29.1565,25.39,0.25,3.5,100,2,10,2021,13,50,17
513483,38.1571,38.0945,7.0,0.4,1.6,94,2,10,2021,13,16,33
513481,39.9991,28.2086,6.98,0.28,1.5,26,2,10,2021,12,54,31
513482,37.1788,39.2196,10.22,0.36,1.7,117,2,10,2021,12,47,53
513480,40.7698,40.4848,2.35,0.74,1.3,111,2,10,2021,12,29,48
513479,37.2995,28.0221,7.0,0.92,1.3,100,2,10,2021,12,20,56
513477,39.7681,27.6236,9.87,0.16,3.0,26,2,10,2021,11,58,39
513478,37.8881,27.1425,7.0,0.17,1.4,22,2,10,2021,11,43,41
513476,35.0991,27.7948,24.85,0.34,3.9,139,2,10,2021,10,45,34
513474,37.895,27.149,7.0,0.29,1.8,22,2,10,2021,10,24,33
513475,37.84,27.0083,7.0,0.15,1.6,22,2,10,2021,10,15,31
513473,36.4926,27.1701,7.02,0.11,2.2,100,2,10,2021,09,11,43
513472,38.8278,40.3098,6.98,0.27,2.1,49,2,10,2021,07,24,13
513470,39.1795,41.7038,7.06,0.74,2.1,51,2,10,2021,06,38,01
513471,39.21,41.6601,25.17,0.53,2.3,51,2,10,2021,06,29,44
513469,36.5253,27.1786,6.91,0.1,1.4,100,2,10,2021,06,23,06
513468,36.5148,27.2361,7.17,0.38,1.7,100,2,10,2021,05,57,12
513467,38.8566,37.8336,15.83,0.24,2.0,94,2,10,2021,05,48,03
513466,39.431,26.312,7.0,0.49,1.7,142,2,10,2021,05,22,22
513465,36.511,27.1481,5.58,0.25,1.4,100,2,10,2021,05,19,49
513464,36.4833,27.183,7.05,0.1,1.5,100,2,10,2021,05,17,19
513462,36.5888,27.2695,7.07,0.24,1.6,100,2,10,2021,04,42,51
513461,36.5315,27.2805,12.78,0.34,1.5,100,2,10,2021,04,41,17
513460,36.526,27.1671,8.41,0.35,1.9,100,2,10,2021,04,33,25
513463,38.2798,38.9476,7.0,0.39,1.8,94,2,10,2021,04,29,53
513458,39.9888,27.3926,7.0,0.24,1.4,142,2,10,2021,04,26,41
513457,36.5396,27.2153,6.79,0.29,1.5,100,2,10,2021,04,08,38
513459,36.5191,27.2083,5.29,0.19,2.1,100,2,10,2021,03,59,08
513456,36.5275,27.2546,7.06,0.55,1.7,100,2,10,2021,03,05,19
513455,38.158,27.4166,8.34,0.55,1.8,70,2,10,2021,02,44,09
513454,37.9165,26.9665,7.0,0.38,1.9,70,2,10,2021,02,42,42
513453,37.874,27.174,7.0,0.45,2.0,22,2,10,2021,02,33,48
513452,39.1166,36.0301,7.01,0.44,1.8,78,2,10,2021,01,48,24
513450,37.6798,29.3628,7.0,0.42,1.4,41,2,10,2021,01,22,52
513449,36.5393,27.1671,6.76,0.18,1.5,100,2,10,2021,01,19,59
513451,39.1346,36.0165,7.11,0.3,1.5,78,2,10,2021,01,18,21
513448,40.1933,31.8693,6.62,0.41,2.1,14,2,10,2021,00,54,09
