Enlem,Boylam,Derinlik,Büyüklük,Gün,Ay,Yıl,Saat,Dakika,Saniye
37.9313,27.1263,4.34,2.4,28,10,2021,19,32,6
37.926,27.0986,6.99,2.8,28,10,2021,19,30,11
37.9293,27.1273,7,2.1,28,10,2021,19,24,24
37.9378,27.118,6.94,1.7,28,10,2021,19,21,45
37.9143,27.203,7,1.8,28,10,2021,19,21,7
37.9453,27.146,7.04,1.8,28,10,2021,19,20,32
37.994,27.1111,7.02,2.1,28,10,2021,19,17,30
37.9335,27.1183,6.88,3.3,28,10,2021,19,16,8
37.931,27.1008,6.92,2.8,28,10,2021,19,12,52
36.8336,35.9993,7.83,3.6,28,10,2021,19,12,23
37.9441,27.1145,7,1.9,28,10,2021,19,10,32
37.9335,27.1445,7.05,2.2,28,10,2021,19,9,29
37.9391,27.1441,7,1.6,28,10,2021,19,7,36
37.9288,27.0928,6.95,2,28,10,2021,19,7,3
37.9326,27.1121,6.93,2.8,28,10,2021,19,5,7
37.9366,27.1173,6.99,2.6,28,10,2021,18,54,22
39.596,34.3456,14.42,1.7,28,10,2021,18,46,29
37.9411,27.1615,7.03,1.5,28,10,2021,18,33,34
40.5021,27.4945,6.44,1.6,28,10,2021,18,21,58
38.586,31.624,7.01,1.4,28,10,2021,17,28,58
37.9495,27.1328,6.96,1.7,28,10,2021,17,17,48
37.9401,27.1268,7.01,1.7,28,10,2021,16,46,47
37.9366,27.1208,7.01,1.4,28,10,2021,16,36,20
37.9361,27.1121,6.94,2.5,28,10,2021,16,34,44
37.9491,27.1185,7.04,2.4,28,10,2021,16,29,52
37.943,27.1425,7,1.1,28,10,2021,16,29,17
37.9235,27.1235,6.98,2.4,28,10,2021,16,23,32
37.9373,27.136,7.01,1.6,28,10,2021,16,22,6
37.9318,27.1165,7,2.4,28,10,2021,16,16,13
37.1805,37.4553,7.03,1.8,28,10,2021,15,38,53
37.9601,27.0708,6.98,1.7,28,10,2021,15,30,24
39.9863,33.5253,6.85,1,28,10,2021,14,55,44
39.9808,33.1995,7,0.9,28,10,2021,14,34,35
38.4106,26.4396,7.33,3.3,28,10,2021,14,27,24
38.9561,26.6741,6.96,2.2,28,10,2021,14,11,25
39.9696,35.3248,7.03,1.3,28,10,2021,14,6,52
38.518,29.1455,7,1.2,28,10,2021,13,38,32
38.5988,31.6563,7.05,1,28,10,2021,13,36,33
38.4958,29.1906,7,1,28,10,2021,13,35,48
38.6003,31.6446,7,2.2,28,10,2021,13,35,18
39.0288,41.8873,7,1.8,28,10,2021,13,34,34
40.7546,40.5385,6.85,1.2,28,10,2021,13,31,2
40.4303,39.5658,7.03,1.2,28,10,2021,13,8,30
37.298,31.29,128.7,2.1,28,10,2021,12,53,31
34.749,32.6106,8.52,2.1,28,10,2021,12,45,39
38.564,28.4338,7,1,28,10,2021,12,45,9
38.4625,31.8533,7,1.6,28,10,2021,12,33,56
37.175,36.3628,7,2,28,10,2021,12,30,37
36.1511,31.3543,21.69,2,28,10,2021,10,32,6
38.9555,26.68,6.96,2.3,28,10,2021,10,28,23
37.0663,31.9418,6.97,1.7,28,10,2021,10,19,50
38.94,26.6775,6.91,2.9,28,10,2021,10,15,13
40.7475,42.1106,9.19,2.5,28,10,2021,9,38,18
38.941,26.6866,7,1.6,28,10,2021,8,37,39
38.9256,26.6963,6.98,1.6,28,10,2021,8,36,17
38.2405,41.5225,5.99,3.1,28,10,2021,8,4,41
37.8535,29.4888,7,1.3,28,10,2021,7,49,21
38.902,26.7013,6.36,1.9,28,10,2021,7,47,31
35.292,25.601,34.8,2.5,28,10,2021,7,14,42
35.349,26.507,46.2,3.8,28,10,2021,6,51,32
38.5991,31.6388,7,1.6,28,10,2021,6,9,16
34.8233,33.0613,7.77,2.7,28,10,2021,6,8,20
38.5793,31.6231,7,1.4,28,10,2021,5,51,41
38.6313,31.6173,7,1.1,28,10,2021,5,38,6
35.0863,26.6635,9.13,3.6,28,10,2021,5,37,46
35.9853,28.4215,7,1.4,28,10,2021,5,30,21
37.5981,31.5181,7.01,2.5,28,10,2021,5,27,5
34.988,24.988,15,2.4,28,10,2021,4,43,12
38.6131,31.6523,7,1.4,28,10,2021,4,39,33
38.5903,31.6396,6.99,2.4,28,10,2021,3,44,43
38.5853,31.6215,7,1.9,28,10,2021,3,36,21
38.6006,31.6373,7,1.7,28,10,2021,3,9,10
38.5763,31.6411,7,1.7,28,10,2021,2,24,49
38.603,31.649,7.03,1.6,28,10,2021,2,8,25
38.5835,31.6548,7,1.5,28,10,2021,1,54,59
38.5843,31.5938,17.56,1.4,28,10,2021,1,53,6
38.5805,31.6286,7,1.3,28,10,2021,1,28,59
38.5866,31.6341,7.04,2,28,10,2021,1,27,20
38.5911,31.6366,7.02,1.7,28,10,2021,0,43,48
38.5848,31.6383,7,2.1,28,10,2021,0,41,50
38.6068,31.6511,9.62,4,28,10,2021,0,38,27
36.605,25.621,15.9,2,27,10,2021,23,54,27
36.3478,31.5843,7.38,1.2,27,10,2021,23,52,31
36.439,27.1431,27.45,1.8,27,10,2021,23,40,18
36.5508,27.268,7.01,1.3,27,10,2021,23,33,17
35.144,28.477,49.2,2.1,27,10,2021,22,49,14
36.5701,29.0318,7,1.2,27,10,2021,22,45,56
36.1301,29.8643,6.99,1.7,27,10,2021,22,31,57
40.7313,27.3071,7.01,2,27,10,2021,21,38,4
40.074,40.6165,7,1.4,27,10,2021,21,23,56
38.6025,44.2185,6.47,1.9,27,10,2021,21,6,25
37.4658,32.0761,6.99,2.3,27,10,2021,21,5,42
34.824,33.009,7.61,3.7,27,10,2021,16,43,25
38.9943,33.6958,7,0.6,27,10,2021,16,27,28
38.4551,29.1151,7,1.1,27,10,2021,15,16,39
37.6723,27.1835,11.07,2.7,27,10,2021,15,2,6
41.379,43.9258,7.47,2.5,27,10,2021,14,50,38
39.1175,29.0425,12.75,1,27,10,2021,13,15,15
41.2126,33.8296,7,1.3,27,10,2021,11,24,37
39.6653,29.4565,7.1,1.2,27,10,2021,11,16,43
38.5565,29.1971,7,1.1,27,10,2021,11,6,31
39.138,37.7813,7.04,1.5,27,10,2021,10,34,40
40.1588,28.3283,7,1.6,27,10,2021,9,43,57
36.164,27.0886,21.8,2.8,27,10,2021,8,57,12
38.0918,28.5415,7,1,27,10,2021,8,9,55
37.956,27.1145,7,2,27,10,2021,8,2,31
36.222,28.7946,7.1,1.2,27,10,2021,6,54,50
37.8576,27.3363,7,1,27,10,2021,6,50,17
37.8533,27.3516,7,1,27,10,2021,6,44,55
37.8598,26.4488,7,1.6,27,10,2021,6,35,18
37.8178,26.7983,6.82,1.7,27,10,2021,6,23,32
40.6995,27.508,7,1.8,27,10,2021,6,10,17
36.9618,28.2506,6.98,1.5,27,10,2021,5,34,38
37.8311,27.2045,7,1.8,27,10,2021,3,52,22
40.2826,29.105,7.01,2,27,10,2021,2,6,10
36.898,27.5406,7,1.2,27,10,2021,1,24,38
38.3356,26.7351,7,1.4,27,10,2021,0,47,5
40.095,40.5085,17.96,1.5,27,10,2021,0,38,32
38.3065,38.8223,7,2.1,26,10,2021,23,12,10
37.876,26.7505,6.79,1.5,26,10,2021,21,56,20
39.6285,44.199,6.79,1.7,26,10,2021,21,17,50
40.6976,27.3825,7.01,1.5,26,10,2021,21,17,40
37.9496,30.0995,7,1,26,10,2021,21,15,48
40.1806,32.8176,6.99,1.6,26,10,2021,21,3,0
38.7336,31.1843,7,1,26,10,2021,20,0,47
39.1895,27.774,7,1.2,26,10,2021,19,53,38
39.2585,29.3176,7.22,1.1,26,10,2021,17,50,32
37.4641,34.9183,7,1.2,26,10,2021,16,24,31
37.4643,30.3923,3.41,3,26,10,2021,15,45,32
37.8966,26.9346,7,1.6,26,10,2021,14,45,9
37.2515,36.9338,7.14,1.7,26,10,2021,13,22,4
39.665,29.4416,6.98,1.3,26,10,2021,11,47,33
37.418,30.3646,7,2,26,10,2021,10,30,33
39.0528,27.7943,7,1.7,26,10,2021,10,30,14
39.9055,42.2315,7,1.5,26,10,2021,10,21,5
36.9118,29.8425,7,1.5,26,10,2021,9,57,40
37.934,27.1335,7,1.6,26,10,2021,9,15,52
37.856,27.3235,7,1.6,26,10,2021,8,46,25
35.2651,26.2395,12.16,2.5,26,10,2021,8,41,36
41.0951,43.611,6.89,1.7,26,10,2021,8,35,10
37.1328,37.4506,7.03,1.2,26,10,2021,7,7,7
40.538,34.7525,6.38,1.2,26,10,2021,7,0,23
38.5695,30.637,6.93,1.5,26,10,2021,6,46,41
38.5646,30.643,6.96,2,26,10,2021,6,45,6
38.8445,27.1533,11.46,1.7,26,10,2021,6,11,17
41.1653,43.7425,4.46,1.4,26,10,2021,6,1,53
37.1408,28.6998,6.98,1.8,26,10,2021,5,46,40
38.5856,31.6441,7,1.6,26,10,2021,5,15,54
39.0575,44.2041,6.85,1.5,26,10,2021,5,7,28
38.019,26.1861,6.43,2.2,26,10,2021,5,4,27
38.5858,31.634,7.01,1.6,26,10,2021,3,46,19
37.9265,26.9383,7.16,1.4,26,10,2021,3,12,22
35.4341,25.5695,6.02,2.7,26,10,2021,2,25,53
39.083,26.4738,7.01,1.9,26,10,2021,0,51,2
39.0965,27.8006,7,1.9,26,10,2021,0,42,59
37.4048,34.4105,6.98,1.5,26,10,2021,0,29,59
38.2793,38.7448,6.99,1.2,25,10,2021,22,16,31
36.5791,27.387,9.29,1.6,25,10,2021,22,0,20
42.4765,43.2293,16.7,2.5,25,10,2021,21,9,26
37.8243,26.9188,10.8,2.7,25,10,2021,20,55,46
37.4276,30.3766,7,2.4,25,10,2021,20,46,10
37.4561,37.9765,7.02,1.6,25,10,2021,20,45,43
39.231,40.0088,6.69,1.2,25,10,2021,20,37,33
37.855,29.5155,7,1.4,25,10,2021,20,30,1
37.8693,29.5285,7,1.7,25,10,2021,20,6,23
41.1131,43.7136,6.81,2.4,25,10,2021,20,0,6
39.8083,39.072,6.97,1.6,25,10,2021,19,41,31
36.3551,29.8795,7.01,1.5,25,10,2021,19,34,32
39.4355,28.2585,7,1.6,25,10,2021,19,33,3
37.843,26.9395,6.96,3,25,10,2021,19,29,55
39.4476,28.2396,7,1.9,25,10,2021,19,23,52
39.4293,29.53,7,1.2,25,10,2021,19,16,7
39.8623,30.2531,7,1,25,10,2021,18,53,7
34.9888,26.0681,7.24,2.9,25,10,2021,17,8,14
40.2463,38.8406,8.1,1.8,25,10,2021,16,20,52
41.1266,43.8991,7.04,2.9,25,10,2021,15,57,52
38.748,43.3116,7.03,2,25,10,2021,15,35,3
38.7723,27.8921,7,1.6,25,10,2021,14,30,48
39.985,33.163,7,1,25,10,2021,13,5,20
36.496,27.0933,7.05,1.9,25,10,2021,12,49,42
38.596,31.6333,7,2.2,25,10,2021,12,6,53
39.7601,30.1708,7,1.1,25,10,2021,11,57,58
39.124,33.9096,6.95,1,25,10,2021,11,43,30
39.4661,34.164,7,1,25,10,2021,11,38,16
36.8518,28.002,7,1.6,25,10,2021,9,27,19
39.1791,42.0945,23.5,2.1,25,10,2021,8,53,34
39.459,28.2188,7,2,25,10,2021,8,53,30
38.9923,27.8558,7,1.6,25,10,2021,8,43,56
40.6686,33.4863,6.96,1.5,25,10,2021,8,32,9
38.4591,31.859,7,1.3,25,10,2021,7,42,45
37.129,28.2808,13.21,1.8,25,10,2021,7,18,53
37.8993,27.6423,7,1.4,25,10,2021,7,1,25
37.6141,29.6365,6.88,1,25,10,2021,7,0,6
39.108,27.786,7,1.5,25,10,2021,5,20,13
35.226,25.299,15,2.6,25,10,2021,5,8,59
37.7905,29.6196,10.07,1.1,25,10,2021,5,6,2
36.9635,28.3978,7,1.3,25,10,2021,4,5,58
37.897,29.1601,8.29,1.5,25,10,2021,3,57,20
39.4566,26.1895,10.97,2.1,25,10,2021,3,29,48
35.9476,27.082,14.42,2.1,25,10,2021,3,2,44
36.507,27.1525,7.16,1.6,25,10,2021,1,50,37
37.4445,30.3815,6.98,1.5,25,10,2021,1,39,11
40.6921,27.3538,7.01,1.9,25,10,2021,1,34,56
38.0101,26.208,7,1.7,25,10,2021,0,22,54
40.7081,27.363,7.04,1.8,25,10,2021,0,19,51
36.4818,27.156,7.21,1.7,25,10,2021,0,6,11
41.0523,43.8221,7.02,1.6,25,10,2021,0,3,2
37.1091,34.4165,6.89,1.6,24,10,2021,23,53,18
36.4821,27.1245,7.42,1.7,24,10,2021,23,28,51
38.5913,31.6385,7.01,2.3,24,10,2021,23,24,5
37.8601,26.8998,6.98,1.8,24,10,2021,22,51,35
38.5906,31.6516,7,2.1,24,10,2021,22,41,58
38.6261,31.665,7,1.4,24,10,2021,22,37,49
38.6176,31.6535,7,1.6,24,10,2021,22,37,28
37.4828,27.0968,7,1.7,24,10,2021,21,48,22
41.0925,43.8486,7.05,1.7,24,10,2021,20,23,49
41.0946,43.9158,7.05,2.5,24,10,2021,20,20,20
41.083,43.8566,7.04,2.3,24,10,2021,20,17,8
41.0708,43.8203,7.02,2.1,24,10,2021,20,15,57
41.1413,43.7985,7.39,2.3,24,10,2021,20,13,20
39.1313,37.8133,6.98,2.6,24,10,2021,20,8,45
41.0933,43.9205,16.44,4.1,24,10,2021,20,4,44
36.541,27.2378,7.05,1.4,24,10,2021,17,51,4
36.5106,27.1648,7.51,1.5,24,10,2021,17,50,27
36.6821,27.0971,7.32,1.5,24,10,2021,17,46,0
36.5158,27.2098,14.14,2.6,24,10,2021,17,44,27
37.5753,30.1133,7.13,1.6,24,10,2021,17,0,11
36.4913,29.4471,6.97,1.5,24,10,2021,16,41,46
38.2875,43.1721,17.9,2.2,24,10,2021,16,2,46
37.8718,26.8503,6.9,1.8,24,10,2021,15,15,57
37.8903,26.8825,7,1.6,24,10,2021,14,38,17
37.8648,29.526,7,2.3,24,10,2021,14,18,57
37.8611,29.548,7,1.9,24,10,2021,13,54,43
35.23,25.193,23,3.4,24,10,2021,13,43,54
37.7983,29.6275,11.44,1.9,24,10,2021,13,10,20
37.8176,29.6351,7.01,2.5,24,10,2021,12,44,55
37.6498,29.191,13.15,1.9,24,10,2021,12,37,34
36.4691,27.1841,7.19,1.9,24,10,2021,10,26,46
34.982,26.2623,8.12,2.9,24,10,2021,9,56,27
36.927,27.335,7.33,1.7,24,10,2021,9,11,19
39.504,25.5225,6.93,1,24,10,2021,7,34,52
37.8686,26.9115,7,1.6,24,10,2021,7,25,16
38.6023,31.6458,7,1.5,24,10,2021,6,37,42
36.4108,27.0193,6.61,2,24,10,2021,5,17,0
37.9533,27.0993,7,1,24,10,2021,4,25,25
36.5243,27.156,7,1.3,24,10,2021,4,7,46
38.4095,39.2448,7,1.6,24,10,2021,2,56,39
41.0155,40.7336,7.1,1.3,24,10,2021,2,52,8
38.9313,26.65,7,1.3,24,10,2021,2,40,35
35.1831,32.6935,13.87,2.1,24,10,2021,2,3,26
38.9268,26.6503,7,2.4,24,10,2021,0,39,8
35.441,32.7976,5.31,1.7,24,10,2021,0,21,40
35.4873,26.6871,5.64,2,23,10,2021,23,46,23
39.2858,27.9278,7.02,2.4,23,10,2021,22,30,9
40.6255,32.3868,7,1,23,10,2021,21,49,46
36.5081,27.1873,7,1.4,23,10,2021,20,55,49
40.8301,27.5328,6.97,1,23,10,2021,20,50,56
39.002,27.8753,7.14,1.4,23,10,2021,20,30,23
36.3891,27.0528,7.04,1.7,23,10,2021,20,14,31
39.0016,25.8813,6.87,1.3,23,10,2021,19,49,37
38.9871,25.8148,7.06,2,23,10,2021,19,48,5
37.4443,30.3843,7.04,1.8,23,10,2021,18,28,8
39.6011,38.4005,6.98,1.4,23,10,2021,18,12,27
39.0763,26.4285,7,1.1,23,10,2021,17,57,46
37.879,27.1345,7,1.5,23,10,2021,17,35,29
38.5885,31.642,7.01,2.7,23,10,2021,15,47,38
39.8856,40.1671,6.97,1.7,23,10,2021,14,15,12
36.0748,31.397,37.79,2.9,23,10,2021,14,14,22
40.6636,32.3223,7.01,1.6,23,10,2021,12,6,3
39.5735,28.7885,7,1.4,23,10,2021,9,3,8
39.3768,25.648,5.96,1.6,23,10,2021,8,45,23
36.6388,27.1503,7,1.3,23,10,2021,8,23,53
37.5805,29.1905,7,1.1,23,10,2021,8,17,24
37.5693,26.8035,7,1.3,23,10,2021,8,16,21
37.8213,27.0093,7,1.4,23,10,2021,8,12,0
36.2605,27.2201,5.48,1.1,23,10,2021,7,45,26
35.433,26.4441,5.59,1.8,23,10,2021,7,38,57
36.5621,27.0936,7,1.1,23,10,2021,7,17,56
39.6171,38.1061,7.01,1.5,23,10,2021,7,10,9
41.1033,43.7101,6.46,1.8,23,10,2021,7,5,54
40.0153,41.4316,7.03,1.6,23,10,2021,6,34,16
40.3575,33.9756,7,1.1,23,10,2021,6,27,7
38.07,27.2453,7.01,1.3,23,10,2021,6,26,15
37.8786,26.9681,7.01,1,23,10,2021,6,16,48
39.3613,27.9006,7.01,1.3,23,10,2021,6,7,4
40.7141,36.6611,7.46,2.2,23,10,2021,6,2,44
36.4221,27.1331,5.94,1.4,23,10,2021,5,54,40
36.4791,27.1746,7.11,1.3,23,10,2021,5,52,57
37.8101,29.6638,7,1,23,10,2021,5,52,22
36.5016,27.1723,9.12,1.7,23,10,2021,5,50,32
37.997,38.1771,6.99,1.5,23,10,2021,5,48,23
40.1786,31.7305,7.05,1.7,23,10,2021,5,46,2
36.5166,27.2021,25.19,1.7,23,10,2021,5,44,17
41.1118,43.781,7.3,1.8,23,10,2021,5,42,45
39.5178,29.0045,7.01,1.1,23,10,2021,5,40,32
36.3548,28.7243,6.4,1.8,23,10,2021,5,12,38
35.2636,27.624,4.24,2,23,10,2021,4,48,45
41.1338,43.8358,7.02,1.7,23,10,2021,4,34,8
37.2275,31.1171,91.45,2,23,10,2021,4,29,33
36.1193,27.4351,16.88,2.1,23,10,2021,4,10,12
39.036,30.1418,7.02,1.2,23,10,2021,4,8,26
37.8958,26.4718,6.88,1.3,23,10,2021,4,3,3
39.9933,40.0886,7.07,1.4,23,10,2021,3,44,32
37.8516,27.0191,7,1.1,23,10,2021,3,40,35
37.88,26.4111,6.28,1.6,23,10,2021,3,39,6
35.9613,30.0661,4.74,1.7,23,10,2021,3,29,46
40.2293,29.0903,7.14,1,23,10,2021,3,26,0
41.1613,43.717,7.02,1.6,23,10,2021,3,22,30
41.15,43.7508,7,1.2,23,10,2021,3,4,44
39.9075,27.2555,12.1,1.8,23,10,2021,2,47,50
37.4193,35.4641,19.26,1.1,23,10,2021,2,45,59
35.3468,27.5168,36.38,2.3,23,10,2021,2,36,42
36.4875,27.1733,7.05,1.3,23,10,2021,2,19,31
37.8981,29.1541,7.15,1.3,23,10,2021,2,16,47
40.2446,31.99,6.82,1.1,23,10,2021,2,10,43
36.5273,27.234,7.46,1.8,23,10,2021,2,8,21
38.4028,30.1573,6.97,0.9,23,10,2021,2,3,35
37.4321,30.3806,6.98,1.4,23,10,2021,1,52,52
37.2225,28.6701,7,2.1,23,10,2021,1,29,51
39.5428,25.998,3.19,1.3,23,10,2021,1,22,43
38.905,27.88,7.09,1.1,23,10,2021,1,12,27
35.0683,25.729,6.99,2.5,23,10,2021,0,53,42
38.2856,38.7828,7.01,0.8,23,10,2021,0,42,52
37.8108,29.6486,6.73,1.3,23,10,2021,0,31,54
35.9135,27.4496,5.98,1.6,23,10,2021,0,12,32
34.8161,31.6455,19.08,2.8,22,10,2021,23,56,38
40.2271,44.1695,7,1.4,22,10,2021,23,49,14
36.9158,27.3553,7,1,22,10,2021,23,31,32
35.319,25.51,35.5,3.8,22,10,2021,23,3,47
39.0983,28.1825,7,1,22,10,2021,22,51,41
38.691,25.7213,6.58,1.3,22,10,2021,22,39,57
39.936,35.4988,11.18,1.5,22,10,2021,22,31,36
37.874,26.9868,12.38,2.3,22,10,2021,22,11,32
37.4548,30.4193,7.18,1.1,22,10,2021,21,53,27
40.2671,31.7001,7.01,1.1,22,10,2021,21,52,22
36.188,27.1105,3.88,1.5,22,10,2021,21,27,20
35.9053,29.7011,25.18,2.4,22,10,2021,21,20,6
36.8228,27.3005,7,1.1,22,10,2021,21,17,39
35.7456,25.7245,6.44,2.2,22,10,2021,21,6,52
37.9003,27.1628,7.1,1.3,22,10,2021,20,39,26
35.727,25.772,64.2,2.3,22,10,2021,20,19,3
37.8783,26.9561,6.98,1.6,22,10,2021,20,13,1
34.9,25.206,24.9,3.9,22,10,2021,20,12,50
35.3163,26.144,5.67,2.4,22,10,2021,20,10,24
36.5648,27.2643,7,1,22,10,2021,19,58,42
38.4331,39.2273,7,1.3,22,10,2021,19,51,43
40.0273,27.8486,14.9,1.2,22,10,2021,19,44,45
36.5533,27.2976,7,0.9,22,10,2021,19,33,30
39.2225,36.213,17.43,1.6,22,10,2021,19,30,24
36.9635,27.7753,7.01,1,22,10,2021,19,13,6
38.5908,39.5448,7,1.1,22,10,2021,18,55,1
37.8286,38.309,1.4,1.1,22,10,2021,18,40,39
39.0493,29.5321,10.99,1.3,22,10,2021,18,33,2
39.6725,27.797,11.71,1.5,22,10,2021,18,21,47
37.2471,28.1998,7.55,1.1,22,10,2021,18,4,0
37.1596,37.2055,6.89,1.9,22,10,2021,17,48,19
36.9128,27.4241,7,1.1,22,10,2021,17,48,14
37.8208,29.645,7,1.1,22,10,2021,17,32,1
37.815,29.6356,7,1.2,22,10,2021,17,23,13
40.0331,27.8536,15.35,1.7,22,10,2021,16,13,38
40.4603,32.9433,7,1.3,22,10,2021,15,44,26
36.246,27.103,5.92,1.7,22,10,2021,15,39,24
41.2113,43.926,6.93,1.5,22,10,2021,15,19,23
36.5661,29.6151,7,1,22,10,2021,15,14,21
40.9086,33.1281,6.34,2.1,22,10,2021,15,2,23
39.7731,35.1503,7.01,1.1,22,10,2021,14,57,38
39.7813,35.1446,7,0.7,22,10,2021,14,53,32
35.2036,27.5581,7.86,2.2,22,10,2021,14,51,12
35.1035,27.6465,6.01,2.2,22,10,2021,14,25,54
37.2398,41.8361,7.05,2,22,10,2021,14,11,17
35.2001,27.6996,6.71,1.9,22,10,2021,14,5,27
41.1218,43.8445,7.46,1.9,22,10,2021,13,54,1
35.1443,27.7035,6.34,2,22,10,2021,13,46,26
39.823,41.8146,7,1.4,22,10,2021,13,36,40
35.108,27.5623,23.79,3.9,22,10,2021,13,25,19
35.4701,25.3588,7.04,4,22,10,2021,13,11,33
39.2101,27.6736,6.8,1.5,22,10,2021,12,49,24
37.4586,30.3906,7,2,22,10,2021,12,27,9
37.6451,26.7555,7.09,1.9,22,10,2021,12,17,34
39.0846,35.348,7.29,1.2,22,10,2021,12,14,1
39.9166,40.781,6.91,1.6,22,10,2021,12,5,34
38.9846,37.9191,0,1.3,22,10,2021,11,58,38
40.1371,40.9696,7,1.3,22,10,2021,11,21,19
37.665,26.7778,7.02,1.6,22,10,2021,11,19,17
39.636,29.5406,7,1.3,22,10,2021,11,0,9
39.611,38.2496,6.93,1.7,22,10,2021,10,48,45
39.9171,28.803,7.22,1.6,22,10,2021,10,25,57
35.0931,27.1425,6.73,2.4,22,10,2021,10,22,39
34.9193,27.3643,18.65,2.9,22,10,2021,10,12,49
39.5575,33.059,9.95,1.2,22,10,2021,10,4,53
39.0838,27.5338,6.98,1.4,22,10,2021,10,2,47
37.8851,26.4985,6.68,1.8,22,10,2021,9,28,48
40.0358,27.8593,15.07,1.9,22,10,2021,9,19,28
36.3608,26.7995,7,1.6,22,10,2021,8,48,39
40.9435,42.6215,7,2.1,22,10,2021,8,22,1
37.6775,26.7951,7.04,1.8,22,10,2021,8,19,53
36.8353,27.7701,7,1.4,22,10,2021,8,17,5
39.8871,39.6441,7,1.6,22,10,2021,7,41,39
35.2,27.7646,17.3,2.2,22,10,2021,7,29,39
39.057,26.4295,7,1.7,22,10,2021,6,25,6
41.6186,42.4356,7.05,1.6,22,10,2021,6,15,52
35.263,27.752,6.9,2.1,22,10,2021,4,58,34
35.1916,27.5148,12.14,2,22,10,2021,4,25,48
40.17,31.705,7,1.2,22,10,2021,4,3,53
37.6533,26.7921,7.01,1.5,22,10,2021,4,0,52
37.4648,35.3206,6.98,1.2,22,10,2021,3,43,59
36.3985,27.1648,6.58,1.4,22,10,2021,3,32,41
39.8846,39.6521,6.96,1,22,10,2021,3,19,42
40.108,31.739,7,1.5,22,10,2021,2,52,25
39.1506,41.5248,46.52,1.2,22,10,2021,1,54,28
39.5656,28.7778,6.95,1.6,22,10,2021,1,32,23
39.729,27.5815,2.34,1.2,22,10,2021,1,25,27
35.107,33.907,36,2.6,22,10,2021,1,15,27
41.1653,43.7116,6.97,1.8,22,10,2021,0,57,29
38.6616,43.1953,6.98,2.6,22,10,2021,0,51,22
39.275,25.9,7,1.5,22,10,2021,0,34,26
39.2603,25.8945,7,2,22,10,2021,0,33,18
36.8373,26.8906,7,1,22,10,2021,0,17,55
36.3963,29.9683,7,1.2,22,10,2021,0,12,55
35.9063,31.4835,23.57,2.1,21,10,2021,23,55,47
37.8975,26.9081,7,1.3,21,10,2021,23,50,59
39.0823,29.4891,7.07,1.3,21,10,2021,23,49,33
38.7078,25.7581,6.86,1.6,21,10,2021,23,39,7
40.8625,39.7356,13,1.7,21,10,2021,22,39,58
35.527,26.932,15,1.9,21,10,2021,22,31,9
35.122,27.699,50.3,1.8,21,10,2021,22,30,40
37.6521,36.286,7.44,1.3,21,10,2021,21,58,0
35.427,25.377,34.4,2.8,21,10,2021,21,53,4
38.9843,26.0566,7.03,1.6,21,10,2021,21,37,47
38.9733,26.0678,7.02,2,21,10,2021,21,33,45
35.132,27.6325,19,2.3,21,10,2021,20,57,29
40.061,40.0176,7,1,21,10,2021,20,28,42
40.874,31.6901,7,0.9,21,10,2021,19,54,35
37.2313,28.6735,6.99,2.1,21,10,2021,19,39,32
39.2741,29.1983,7,1.4,21,10,2021,19,35,12
40.7061,33.9421,14.62,1.5,21,10,2021,19,13,28
37.3366,36.2711,6.94,2.8,21,10,2021,18,49,5
36.5055,27.1731,22.87,2,21,10,2021,18,47,22
35.1293,27.613,5.87,3.5,21,10,2021,18,34,2
38.4945,39.2326,6.95,1.9,21,10,2021,18,32,31
35.2241,27.631,22.34,3.5,21,10,2021,18,5,53
35.198,25.014,14.5,3.6,21,10,2021,17,42,26
37.8225,29.3866,7,1.8,21,10,2021,17,23,35
39.5146,27.1073,13.69,1.9,21,10,2021,17,22,51
34.6698,25.3725,6.23,3.9,21,10,2021,17,14,0
35.0995,27.2573,4.24,3.1,21,10,2021,17,9,33
37.3436,36.4126,6.78,2,21,10,2021,16,20,18
34.9461,27.308,7.02,3.2,21,10,2021,16,1,5
39.1475,37.827,7.05,2.6,21,10,2021,15,51,26
37.5675,29.2081,7,1.8,21,10,2021,15,24,34
35.113,27.4495,8.4,2.1,21,10,2021,15,20,58
35.4953,25.4536,8.08,3.2,21,10,2021,14,18,11
37.8855,26.862,7,1.8,21,10,2021,14,9,5
34.1973,24.3188,6.25,3.2,21,10,2021,12,56,46
34.5701,25.3825,6.71,4.2,21,10,2021,12,38,31
41.254,41.629,25.9,1.4,21,10,2021,12,21,36
41.209,43.884,23,2.1,21,10,2021,12,17,20
39.339,33.368,19.6,1.4,21,10,2021,12,12,24
35.3528,25.4026,6.03,3,21,10,2021,11,44,48
38.9158,25.9706,6.98,2.9,21,10,2021,11,42,57
37.798,26.991,13.8,1.5,21,10,2021,11,42,44
35.27,26.184,15,4,21,10,2021,11,13,4
38.491,30.6963,6.99,2,21,10,2021,9,50,7
35.089,27.188,77.6,2.8,21,10,2021,9,30,1
35.234,27.739,9.3,2.4,21,10,2021,8,54,37
35.196,27.775,29.3,2.2,21,10,2021,8,50,24
38.8973,25.9713,7.07,1.5,21,10,2021,7,40,23
36.4213,27.1001,6.9,1.9,21,10,2021,7,28,54
38.3428,38.8006,6.99,2.3,21,10,2021,7,21,19
38.9058,25.9878,7,1.6,21,10,2021,6,49,46
